prompt_index,method_key,method,budget,decode_rounds,num_output_tokens,mean_matched_draft_tokens,mean_committed_tokens,full_block_acceptance,milliseconds_per_token,tokens_per_second,matches_sequential_baseline,draft_milliseconds_per_round,tree_build_milliseconds_per_round,tree_compile_milliseconds_per_round,verify_milliseconds_per_round,commit_milliseconds_per_round,other_milliseconds_per_round
0,dflash2,DFlash2-GreedyPath,7,98,441,3.489795918367347,4.489795918367347,0.23469387755102042,11.921698034010683,83.88066843726129,False,12.5368288060358,0.0,0.0,40.36728753071286,0.5934722243442333,0.15005259195518472
1,dflash2,DFlash2-GreedyPath,7,114,410,2.587719298245614,3.587719298245614,0.11403508771929824,14.889734409752702,67.16036515365948,True,12.518952736922584,0.0,0.0,40.25960481566583,0.6255723510867827,0.14666928929504489
2,dflash2,DFlash2-GreedyPath,7,64,286,3.46875,4.453125,0.265625,11.932608853156353,83.80397047335421,False,12.424325421818594,0.0,0.0,40.16071600028681,0.5888409531848993,0.1499634372521541
3,dflash2,DFlash2-GreedyPath,7,63,261,3.126984126984127,4.126984126984127,0.1746031746031746,12.988343360155627,76.99211302556895,False,12.553325984111916,0.0,0.0,40.49116660294997,0.6139929522875703,0.15036552415242316
4,dflash2,DFlash2-GreedyPath,7,80,362,3.525,4.5125,0.2625,11.958483041444048,83.6226464957419,True,12.624421525151774,0.0,0.0,40.745029350046025,0.5925941999066708,0.150090687429838
5,dflash2,DFlash2-GreedyPath,7,87,320,2.67816091954023,3.6666666666666665,0.10344827586206896,14.742051328119032,67.83316498787363,False,12.647881390876137,0.0,0.0,40.792540689699834,0.6329194372389385,0.1502955511286614
6,dflash2,DFlash2-GreedyPath,7,103,355,2.4466019417475726,3.436893203883495,0.11650485436893204,15.462183997186283,64.67391671072949,False,12.452132057943054,0.0,0.0,40.06958742701879,0.6219667378794379,0.1483071655192123
7,dflash2,DFlash2-GreedyPath,7,76,262,2.4473684210526314,3.4342105263157894,0.10526315789473684,15.51320495802415,64.46121241263904,True,12.465330158192955,0.0,0.0,40.236904934222125,0.6293318159518285,0.14816597324266026
8,dflash2,DFlash2-GreedyPath,7,69,307,3.4347826086956523,4.434782608695652,0.2898550724637681,12.027607511397484,83.14205456508202,True,12.473918927318426,0.0,0.0,40.31008281168212,0.5816452897346133,0.14849073936668414
9,dflash2,DFlash2-GreedyPath,7,94,370,2.9361702127659575,3.925531914893617,0.1276595744680851,13.590458424319827,73.58103522177898,False,12.496533010794627,0.0,0.0,40.22814095758881,0.6202936914091202,0.14938996784931466
10,dflash2,DFlash2-GreedyPath,7,140,517,2.692857142857143,3.6857142857142855,0.12857142857142856,14.468740719539763,69.11451517335705,False,12.513845300158469,0.0,0.0,40.14781596428553,0.6201178787315647,0.14921337112485666
